Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality_encoded
-1.7984241733557755,-0.9503733945054496,2.993420634410437,-1.4241497691210312,0.6905449489311395,-0.08987211016538518,-0.2694152636716313,1
-0.3590601814778814,-1.154404313552033,2.1276976854895766,0.4297463322676705,0.1767668305468391,0.1970196030030763,-0.3789973700478691,1
0.10944539595118456,-0.22575915579153324,-0.6525072736052693,-0.9468922139432917,1.2054217907595386,-0.2861556473691224,1.2060436675537398,0
-0.07997703613581157,-0.8001463850802596,0.9239164672611357,-0.7723988592459442,1.6195754705768781,-2.0873196612952087,0.33831466673105637,1
0.9685726416550996,-0.1916395258993897,0.044164478573265976,-1.0968940425067004,1.3050251184128927,-0.9615484523034951,0.20147183149217598,1
-1.5159032807021613,-0.26183227600628284,-0.7426072319213274,-1.0988683258633274,-2.261704187290128,0.7557060013461061,-1.4494748840049063,0
0.9516565792247849,1.6385764043595246,0.6929056957652676,-1.8988380938445237,1.34412789868211,-1.2515759261436108,1.1077188380969176,1
-0.7741642231749088,0.34986310594605635,1.0298087985222553,-1.2323341996636445,-0.18304447843948482,0.2540616509315973,-0.7331744467975801,1
-1.7452986668402235,-1.7131343886561876,0.7497474788859124,-1.563639552334141,0.9226497463278347,1.911566415834296,-2.3453878509469988,0
-0.11669572443904894,0.341211908661794,-1.8638063856112488,-0.2766077339767851,-0.06134766080635316,0.5989669520603993,0.9993955424568379,0
-1.139278728684491,-0.21216937023923507,-0.4878702391171156,-1.148612947946945,0.9631677018330186,1.5499406600525711,-1.3685675248550395,0
1.5322893478096409,0.2654729507308659,-0.5993019645038923,-0.030713383965055064,-1.346826360987557,0.3820548204767512,0.5769873288409941,1
0.17232071092998852,-0.5477880697222267,-0.6697034476050736,1.017892406468475,-1.8686993720200291,-0.5992777307419609,-1.0203721979106106,0
-0.4370309084898824,-0.39577597841227874,1.2940640348227654,0.5485134638729685,0.2515222610802027,-0.034200101898178646,0.780637076923304,1
1.7338753685015342,0.4023875559239438,-0.28268804936944575,-0.06480694652448499,-0.9389311859866571,0.044873295495081324,0.7738513729436426,1
-1.1188157431613004,-1.1272108212690632,2.419147611053412,-0.20528392631466524,0.8646397753620335,-0.3132297441574446,-0.5499975705236378,1
-0.5010520102505156,-0.5996435829265947,-0.8974353751854544,-0.0539857227826131,1.2187962718701462,1.8502252597929174,-0.3009877829775955,0
0.22234698866267041,-2.324900077364884,0.37064996306229897,1.3901799478485521,0.4650862666103865,-1.6765021228762724,0.5564406652936053,1
0.10408160808891238,1.693771905701818,-1.014749394442633,1.7679043669463943,-0.03229267388235369,-0.3055395285978291,1.1454492910810317,0
-0.832565909682477,0.840047532393975,-0.35287956258586795,2.382210076705435,0.5437310989148829,-2.7363527533853897,-0.6888770072383145,1
-0.9500768184898902,-1.2195930584593586,-1.5346607209646952,-0.1590539433267387,1.8467681114780787,3.1203668016641704,0.30800785719430046,0
0.8717667863880554,0.16719147471844426,-0.4717161248036585,4.730115325361447,0.28868269636823846,-2.258616944388627,1.216144003597407,1
-0.9964280469047435,0.18164179017929452,0.31726515652864873,-0.25336969476181204,1.2841375955255834,0.15003553600519395,1.4726551168403945,0
0.33132221990765787,0.14715638391540498,-0.8880557670931128,0.03835653811944014,0.03544974690147259,-0.14457888244919126,0.9524813679553263,0
0.5321952416350133,-0.2736920764849575,-0.14051077833889372,0.571259560317765,-2.445364252875587,-1.2397385521809066,-0.7143616035729541,0
-0.41313749584950266,-1.5697651217026323,-0.33909235255995934,-0.3062726936663037,-1.7199957571608806,0.6490009470293836,-1.859482590688136,0
0.1049457904382029,0.29703629004591053,0.716079867741491,0.27997950460658255,0.91325813219703,0.13182154583595634,-1.4269658092978392,1
1.298279208339453,1.03571691215091,-0.8383796768415808,1.1837748141383482,-0.7780203823508652,-0.06666727289209606,-1.1727783161680383,0
1.011022314891327,1.6515178128701762,-0.6726244174889511,0.5158232340330965,-0.44236718219825993,-0.9714674256317244,-0.5853089794878903,0
-0.048142959154411843,1.575370157326568,-0.6684036550094701,-0.22884658687024248,-0.48962212115656784,0.1612221080745377,0.7436363622051053,0
0.47385538358875334,-0.7930712423074968,-1.4746155160016596,-0.9059600330104904,-1.6818070501768776,1.1139241700501403,-1.4757290966942114,0
-1.0674541233758945,0.5574056100961773,1.4842816068191445,0.23728794328363775,1.429796228577921,-1.2247738883948511,-1.286120665698003,1
1.1332385244944763,-1.243286960219942,0.20104666964321127,-1.378418159900523,1.3070655906717255,-0.6439512959649669,0.516630533701661,1
-0.04449663817586736,-0.08265620236576401,1.4382343027433353,-0.48021952838639315,2.40233930061119,-2.05435990161532,2.5986806781002474,0
0.24309699977423932,-0.21422771999996398,1.4407076393298446,1.338446661785872,0.1622353076438008,0.3011401847486537,1.0537663882764385,1
-0.2346631224753523,-0.9183947477328332,-1.8611990039925896,-0.10435775067565131,0.2544491860157468,2.388955586470987,-0.5015459898480281,0
-1.3269671129628324,1.1400126873408458,-0.31193928644153124,0.384476748846688,0.6487012979980588,-0.29599422180374824,-0.7450168547999539,1
2.308894879573347,-0.4023177726696737,-2.2145464498936045,0.6745798094315992,0.1442566432680193,0.5788198349142099,-1.210865479065972,1
-0.6710717002364907,-1.547569174558379,2.1386991398705675,-0.8196445205712319,0.418736741550887,0.5238694120927434,-1.123144632127037,1
0.9283826836791917,-0.8986905024150716,0.7341567004555252,0.3508275382519022,2.2145903839540924,-2.070563679874623,1.1575653428762738,1
0.881597717668429,-0.2861859671042063,-0.23211134669556277,0.7272398278637996,-0.055634206153058134,-0.6397722235501906,0.47120837071307875,0
0.07719832140582722,-0.6456291219898685,0.9455874700130041,1.6028570934265658,0.24898419818885317,0.5481460096282917,1.2625782448292502,1
-0.5371835979063759,-1.0973539808900763,1.1915558363000678,-0.35237076207100326,-0.48596472855912337,0.4063033915416006,-0.8330789221220926,0
0.6799754751899968,1.0873407387771779,0.3343483070319468,0.3323187745559415,-1.1004809878847164,-1.7471804309950723,0.05119811018017291,0
2.2996863754140024,2.3366017234894447,-1.130853027343614,0.3156823037337404,-0.21727828774883373,0.31881263181444736,1.2087155487889494,1
0.27828647343685015,0.5900153014005424,-0.005518711830712206,2.817469515296428,-0.5813290521162985,-1.9900738793851502,0.555408177154191,1
0.00811691691545311,0.13776463249091075,-0.15888913055137283,0.7413319345167657,0.5004076742310091,-0.12298062244474788,-2.1475994951829724,1
-0.4590556288453602,2.326681195083322,-0.9668281920113369,-0.022843169466692473,0.6987392460296714,0.9705686683807976,1.4317216698721111,0
-1.4656764056792226,1.0248495420310397,-0.49090446664763066,-0.18401245183368703,0.5516989110650518,1.1095584572513624,0.2719426469975153,0
-0.31333125154118596,2.02879036311691,-1.1139980697806862,-0.07358794851184451,-0.27777254045903793,0.9176335834102869,1.321404437567135,0
-1.2633986229897056,0.9448885682992073,0.6549698735470445,-1.754912761286322,-0.4396100523227169,0.49747860105489544,-1.1259460888332269,1
0.0475703425809107,-0.4799634489842301,-0.8971738922717859,-0.8092313207892956,0.551317028135013,0.22992301521471728,0.6351194732616393,0
0.9579629785339904,-0.9516719953011438,-1.5392465734167584,2.0360140058776826,-0.11999870718873844,-0.27943461029089867,0.3693599329930247,1
0.8862170710206473,-0.49551177445360306,0.5779965532569481,1.0391589856914636,0.4325271602490031,0.32909359251340214,-0.6045169410509047,1
1.8224539431102507,-1.5187365805407205,-1.3588423996484738,-1.8027628215640454,1.5831191569243352,0.6391847144838352,0.1748635486921762,1
1.3153794354893766,0.21751462354365508,-0.9979485785654746,1.3907569009873706,0.602766755107619,-0.7485175592607841,1.0476146616901247,1
1.2063754722740563,0.2770563185216117,0.05282925358905532,-0.5222473230985489,-0.6741945398595354,0.8737813153777948,-1.621243428800944,1
0.8307328429936547,-0.01923952997517003,0.8653827096301776,0.19585293394142606,-0.7989560735607967,1.1335338327871756,1.2254328821699134,1
0.01199885457492338,0.5681503008457943,-0.19198690878984753,1.4716358301658337,1.6329780785019667,-0.4609857864255233,-0.7347917243147365,1
0.6930698815953662,0.898242519686998,-0.60110730884706,-1.1527426620208705,1.2014171475964501,-0.6227417041557257,0.4609236081653144,1
-1.5360066258858818,1.4614289620778793,0.4778228356612952,-0.06611461637764143,1.3562903138767364,-1.1967564743966412,-1.0812709526883324,1
-2.1636518653994354,1.115012635668922,-0.21960408156796532,-1.696486431242384,-0.01035632743997505,1.4424507738505483,-0.31429486797134915,0
-1.4723790883160963,-0.22842690254554304,0.9798926740237073,0.5253730995281904,-0.2068378153487321,0.10164964178877221,0.7309488783411463,0
0.49710470730848116,-0.869589285074901,-0.1888388029861927,-2.389630984602811,-0.4085802905931764,0.18891220029878775,-0.05118627961194822,1
-0.8990339290547102,-0.1154675922351008,1.0051380691038492,-0.9002247969470668,0.5105998979344094,0.3081081425729812,-0.4804952973630221,1
-1.5898201341886773,1.2689758357352305,1.5612812219116903,-0.3908514810777647,0.60433857026562,-3.1011306368878806,0.9455453999363168,1
-0.8745215870307261,1.9480043589182476,0.3763486369142676,2.0680222498491694,-1.9213968013950036,-2.165664090863217,0.005988440916632461,1
-0.5533455132898518,1.2790380698293635,1.0237551237379816,0.4852610725144973,1.3247433174067278,-1.0557232475727092,1.276101357661493,0
-0.3247435056058909,0.45666056794109033,-0.757390965351105,-0.7175428420539763,-0.6405328816446624,1.1545418305720436,-0.08973917487096245,0
0.05363889315162876,-1.3784051267774837,-0.4014829457292378,1.371613200370696,-1.4642953846294742,-0.38917533737249294,-1.4721616440024894,0
0.5774130433581092,-1.5423213496493227,0.930032910748328,-0.4263754022305281,-0.3362094710387347,1.3287686185716474,-1.0055167650668622,0
1.4822028911492424,-1.0426989496701808,1.5880496375157889,-3.049154069777951,2.1203326753694283,-0.927543402428387,1.7121770467434507,1
0.5528872752718733,-0.5232721693734353,-2.136563423289933,-0.9348569391271824,1.0707976335491154,1.0581965260879063,0.5098996575324319,0
0.2813690979523371,-0.0922942418159161,0.4879641644934257,0.4784053549607652,-1.952468061652324,-0.5345564405132222,0.21413282111662155,0
-0.859311431780964,-0.19123237418282865,-0.649422694018804,-0.6450628266442534,-1.2806608044684467,1.1870511381137179,-0.7368512347319062,0
1.3816691418364824,-0.38605648328034753,-1.37868701645152,0.26292978089608954,0.8586283462122692,0.03370943293981386,0.658370839280469,1
1.4279341499604374,1.4331572880728616,-1.4880958138714813,-3.0499617010767093,0.5306900552159924,0.9734413616188105,0.0449413270124061,1
0.7347072980361259,0.7662540675660853,-0.20377474069138798,-0.4095297093937309,0.13736943736189844,-0.6343185829926539,0.09109179793910634,0
-0.8688862823081678,1.0613488440247087,-1.1594546696826822,-1.2691573512333831,0.44533394249438074,1.154306112517485,-0.7179583580793623,0
-0.863384436783788,-0.46190976325616334,0.9071761403394626,0.9678929750128715,-0.1030390634262775,-0.750119051139407,-0.8835636251362025,0
1.250071477070477,0.438735871860087,-0.0884098174903591,-1.351197086108586,0.028575789395423188,-0.026998674454335982,1.0684367135753197,1
-1.0106552850285901,-0.9179882026416366,1.945781471037343,0.08170244271719307,0.5985034665956652,-0.2715074836295587,-0.46693593297228253,1
1.482537345496881,0.11517110982309214,-1.8404667199244573,-1.1455669802522532,1.1444808939139088,0.48305339040549117,-0.858763029279296,0
0.9925026277750292,-3.2737551931789217,0.5543220240637681,1.2805303041194556,-0.16771567231224588,-1.1492127743708458,0.8107031212492356,1
1.1719382227585906,-0.6794575910541912,-0.451073272705716,0.4172503798799496,-0.15881662302276958,1.5121316651926942,-0.11220670372138092,1
0.006588323184169202,-1.0634964543459773,-0.9224226611722828,0.3014018750942438,0.19792930721635968,1.9201737703957937,-0.6018244357021248,0
1.2411269750565928,-0.15311551314411007,-0.7887763249424083,0.4511268784581912,-0.07844049528903227,1.1812747137366693,0.022766319153826875,1
0.5325014599098389,0.12747440399527862,0.4001939552132953,-1.2543726361590484,0.3670010377334369,-0.9753426221037409,0.6059736396605611,1
-0.48998567997912595,0.3674227633417136,-0.7952566145761004,-0.332479877964791,0.21214310270918912,1.1418656782898917,-0.28715867762679426,0
0.9292009970640369,0.6914222286213375,-0.8076439104394475,0.19159640801678587,-0.04680586041939551,-0.11976086186190392,-0.0059360597496696385,0
0.5290763585037784,1.01935968857998,-1.1745585187628793,0.1999600454128499,0.10475003497744428,0.28961097497561084,-1.44278903235569,1
